캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2601-0599,01월_무신사_카카오_퍼포먼스_599,2026-01-24,2026-01-31,카카오,퍼포먼스,신규유입,1633441,57224,2213,15834358,94400807,무신사,한도경
MKT-2601-0761,01월_29CM_틱톡_퍼포먼스_761,2026-01-01,2026-01-02,틱톡,퍼포먼스,MZ남성,627766,10899,541,7239457,29508815,29CM,한도경
MKT-2601-0969,01월_무신사_카카오_리타겟팅_969,2026-01-09,2026-01-17,카카오,리타겟팅,이탈방지,2691316,89757,5354,10161214,129682259,무신사,윤세영
MKT-2601-1255,01월_무신사_유튜브_CRM_1255,2026-01-15,2026-01-20,유튜브,CRM,VIP,5986672,421122,47671,29899597,205908021,무신사,이준혁
MKT-2601-0736,01월_29CM_틱톡_퍼포먼스_736,2026-01-15,2026-01-21,틱톡,퍼포먼스,이탈방지,2138437,56046,1740,21500186,96942311,29CM,정하늘
MKT-2601-0570,01월_무신사_카카오_퍼포먼스_570,2026-01-16,2026-01-19,카카오,퍼포먼스,MZ남성,1679740,53719,2011,13387114,51401741,무신사,최유진
MKT-2601-1103,01월_29CM_CRM_리타겟팅_1103,2026-01-14,2026-01-27,CRM,리타겟팅,이탈방지,343417,13533,1002,4011801,40071558,29CM,송민아
MKT-2601-1337,01월_29CM_네이버_CRM_1337,2026-01-16,2026-01-26,네이버,CRM,브랜드관심,2220438,156403,24156,28466194,225448767,29CM,최유진
MKT-2601-0182,01월_무신사_카카오_브랜딩_182,2026-01-06,2026-01-11,카카오,브랜딩,VIP,4027558,31338,384,26200172,55532383,무신사,김지현
MKT-2601-0020,01월_29CM_인스타그램_브랜딩_20,2026-01-14,2026-01-21,인스타그램,브랜딩,2030여성,3208535,37574,201,25210863,62254407,29CM,정하늘
MKT-2601-1331,01월_무신사_네이버_CRM_1331,2026-01-01,2026-01-14,네이버,CRM,VIP,3291761,184051,12592,19163626,108341890,무신사,한도경
MKT-2601-0171,01월_29CM_카카오_브랜딩_171,2026-01-11,2026-01-16,카카오,브랜딩,VIP,944223,9667,103,11787374,23625643,29CM,한도경
MKT-2601-0530,01월_무신사_네이버_퍼포먼스_530,2026-01-23,2026-01-31,네이버,퍼포먼스,MZ남성,380110,9358,413,3936296,21319764,무신사,최유진
MKT-2601-1339,01월_29CM_네이버_CRM_1339,2026-01-10,2026-01-16,네이버,CRM,신규유입,757090,45924,7200,4197612,24642023,29CM,김지현
MKT-2601-0816,01월_29CM_인스타그램_리타겟팅_816,2026-01-13,2026-01-27,인스타그램,리타겟팅,2030여성,1515583,62946,5057,21403422,217335778,29CM,윤세영
MKT-2601-0395,01월_29CM_인스타그램_퍼포먼스_395,2026-01-12,2026-01-17,인스타그램,퍼포먼스,신규유입,385840,11088,406,3153667,16011246,29CM,이준혁
MKT-2601-0749,01월_무신사_틱톡_퍼포먼스_749,2026-01-04,2026-01-14,틱톡,퍼포먼스,2030여성,4927627,114376,5184,25429005,91977114,무신사,윤세영
MKT-2601-0505,01월_무신사_네이버_퍼포먼스_505,2026-01-12,2026-01-22,네이버,퍼포먼스,MZ남성,602028,10701,532,4106467,13322158,무신사,김지현
MKT-2601-0022,01월_무신사_인스타그램_브랜딩_22,2026-01-24,2026-01-31,인스타그램,브랜딩,2030여성,1608426,13224,81,15011199,33093000,무신사,이준혁
MKT-2601-0337,01월_무신사_틱톡_브랜딩_337,2026-01-02,2026-01-07,틱톡,브랜딩,2030여성,2013070,17846,184,16541670,37492541,무신사,한도경
MKT-2601-0977,01월_무신사_카카오_리타겟팅_977,2026-01-14,2026-01-25,카카오,리타겟팅,브랜드관심,2136726,124834,8052,11970184,111588374,무신사,최유진
MKT-2601-0767,01월_무신사_틱톡_퍼포먼스_767,2026-01-02,2026-01-13,틱톡,퍼포먼스,이탈방지,465276,7955,393,5278547,22028879,무신사,최유진
MKT-2601-0174,01월_29CM_카카오_브랜딩_174,2026-01-17,2026-01-24,카카오,브랜딩,이탈방지,334651,2364,31,1323043,3335045,29CM,윤세영
MKT-2601-1481,01월_무신사_CRM_CRM_1481,2026-01-24,2026-01-25,CRM,CRM,신규유입,921205,52034,5762,10773773,83431753,무신사,김지현
MKT-2601-0937,01월_무신사_네이버_리타겟팅_937,2026-01-02,2026-01-03,네이버,리타겟팅,MZ남성,2319079,130317,8790,9140094,113373962,무신사,한도경
MKT-2601-1479,01월_무신사_CRM_CRM_1479,2026-01-02,2026-01-09,CRM,CRM,2030여성,4235515,276461,32408,29256395,274025000,무신사,윤세영
MKT-2601-0961,01월_무신사_카카오_리타겟팅_961,2026-01-15,2026-01-28,카카오,리타겟팅,브랜드관심,1223763,54724,5334,12921924,127537009,무신사,정하늘
MKT-2601-1336,01월_무신사_네이버_CRM_1336,2026-01-15,2026-01-25,네이버,CRM,이탈방지,1414088,92109,10338,8058926,53196971,무신사,정하늘
MKT-2601-0427,01월_무신사_인스타그램_퍼포먼스_427,2026-01-23,2026-01-31,인스타그램,퍼포먼스,이탈방지,1620634,44638,2101,5775111,33266101,무신사,윤세영
MKT-2601-0778,01월_29CM_틱톡_퍼포먼스_778,2026-01-13,2026-01-17,틱톡,퍼포먼스,신규유입,3505671,75757,3642,26867272,99460245,29CM,송민아
MKT-2601-0834,01월_무신사_인스타그램_리타겟팅_834,2026-01-10,2026-01-17,인스타그램,리타겟팅,2030여성,8582760,361615,29347,26098660,243561734,무신사,정하늘
MKT-2601-1467,01월_무신사_CRM_CRM_1467,2026-01-20,2026-01-31,CRM,CRM,브랜드관심,6320784,502513,35081,24880868,169619215,무신사,한도경
MKT-2601-0193,01월_무신사_카카오_브랜딩_193,2026-01-02,2026-01-08,카카오,브랜딩,브랜드관심,2072481,23568,230,29012192,61985233,무신사,정하늘
MKT-2601-0295,01월_29CM_CRM_브랜딩_295,2026-01-08,2026-01-10,CRM,브랜딩,VIP,3732625,27648,363,18452930,47940803,29CM,정하늘
MKT-2601-0609,01월_무신사_카카오_퍼포먼스_609,2026-01-19,2026-01-31,카카오,퍼포먼스,2030여성,2219677,66372,1957,9182666,40016429,무신사,윤세영
MKT-2601-1142,01월_29CM_틱톡_리타겟팅_1142,2026-01-04,2026-01-12,틱톡,리타겟팅,신규유입,1366152,57206,2746,14087569,200325690,29CM,김지현
MKT-2601-0476,01월_무신사_유튜브_퍼포먼스_476,2026-01-03,2026-01-13,유튜브,퍼포먼스,브랜드관심,1149471,31759,667,7625806,38306133,무신사,정하늘
MKT-2601-1047,01월_29CM_앱푸시_리타겟팅_1047,2026-01-17,2026-01-18,앱푸시,리타겟팅,신규유입,1822884,78830,7111,26492248,219942163,29CM,김지현
MKT-2601-0466,01월_무신사_유튜브_퍼포먼스_466,2026-01-24,2026-01-29,유튜브,퍼포먼스,MZ남성,1117974,33380,664,15301099,80298635,무신사,한도경
MKT-2601-1442,01월_29CM_앱푸시_CRM_1442,2026-01-18,2026-01-29,앱푸시,CRM,브랜드관심,1341511,105648,16731,9383777,73530078,29CM,최유진
MKT-2601-1335,01월_29CM_네이버_CRM_1335,2026-01-24,2026-01-30,네이버,CRM,신규유입,714908,49021,5626,9607470,78291010,29CM,윤세영
MKT-2601-0907,01월_무신사_네이버_리타겟팅_907,2026-01-02,2026-01-10,네이버,리타겟팅,VIP,1343143,60771,3237,9986794,129452457,무신사,이준혁
MKT-2601-1455,01월_무신사_CRM_CRM_1455,2026-01-07,2026-01-19,CRM,CRM,이탈방지,1757858,125705,8143,17561232,167327460,무신사,김지현
MKT-2601-1418,01월_무신사_앱푸시_CRM_1418,2026-01-14,2026-01-23,앱푸시,CRM,브랜드관심,282275,21078,1402,1665781,12661738,무신사,최유진
MKT-2601-0495,01월_무신사_유튜브_퍼포먼스_495,2026-01-03,2026-01-14,유튜브,퍼포먼스,VIP,1112361,40532,1217,14767185,66703393,무신사,박서연
MKT-2601-0578,01월_29CM_카카오_퍼포먼스_578,2026-01-23,2026-01-31,카카오,퍼포먼스,MZ남성,381124,10721,442,4141354,19425685,29CM,이준혁
MKT-2601-0437,01월_무신사_인스타그램_퍼포먼스_437,2026-01-15,2026-01-26,인스타그램,퍼포먼스,2030여성,4734103,77647,1888,16762923,71895022,무신사,김지현
MKT-2601-0274,01월_무신사_앱푸시_브랜딩_274,2026-01-08,2026-01-17,앱푸시,브랜딩,브랜드관심,1957796,17323,140,16402936,27916539,무신사,최유진
MKT-2601-0186,01월_29CM_카카오_브랜딩_186,2026-01-08,2026-01-10,카카오,브랜딩,2030여성,1477251,17041,118,11582397,22223412,29CM,한도경
MKT-2601-0962,01월_29CM_카카오_리타겟팅_962,2026-01-12,2026-01-18,카카오,리타겟팅,2030여성,2800147,163156,15822,24307498,308991518,29CM,최유진
MKT-2601-1079,01월_무신사_CRM_리타겟팅_1079,2026-01-09,2026-01-13,CRM,리타겟팅,브랜드관심,1629510,69118,3940,19804148,218190032,무신사,윤세영
MKT-2601-1024,01월_29CM_앱푸시_리타겟팅_1024,2026-01-17,2026-01-22,앱푸시,리타겟팅,MZ남성,711391,45843,2704,8581486,70293035,29CM,정하늘
MKT-2601-1443,01월_29CM_앱푸시_CRM_1443,2026-01-11,2026-01-15,앱푸시,CRM,이탈방지,2744923,215581,27605,20772449,146533460,29CM,정하늘
MKT-2601-0734,01월_무신사_틱톡_퍼포먼스_734,2026-01-06,2026-01-08,틱톡,퍼포먼스,2030여성,1217232,19106,789,9961480,35550660,무신사,한도경
MKT-2601-1272,01월_무신사_유튜브_CRM_1272,2026-01-24,2026-01-31,유튜브,CRM,브랜드관심,1449107,112158,12033,19416507,112437650,무신사,최유진
MKT-2601-0823,01월_무신사_인스타그램_리타겟팅_823,2026-01-07,2026-01-09,인스타그램,리타겟팅,이탈방지,107266,3590,250,966796,10483933,무신사,박서연
MKT-2601-0882,01월_무신사_유튜브_리타겟팅_882,2026-01-15,2026-01-19,유튜브,리타겟팅,MZ남성,1216727,59551,4912,17555406,196366685,무신사,최유진
MKT-2601-0899,01월_무신사_네이버_리타겟팅_899,2026-01-17,2026-01-22,네이버,리타겟팅,이탈방지,622747,31312,1807,5644534,79877759,무신사,이준혁
MKT-2601-1310,01월_29CM_네이버_CRM_1310,2026-01-04,2026-01-06,네이버,CRM,2030여성,2182530,152358,21539,26748223,154542460,29CM,김지현
MKT-2601-1216,01월_29CM_인스타그램_CRM_1216,2026-01-08,2026-01-09,인스타그램,CRM,브랜드관심,3078692,192358,26440,11197155,57024902,29CM,한도경
MKT-2601-0211,01월_29CM_카카오_브랜딩_211,2026-01-01,2026-01-12,카카오,브랜딩,신규유입,817043,9811,144,9648392,27076371,29CM,윤세영
MKT-2601-0232,01월_무신사_앱푸시_브랜딩_232,2026-01-07,2026-01-18,앱푸시,브랜딩,2030여성,1802862,19163,117,20452341,48866028,무신사,이준혁
MKT-2601-0793,01월_29CM_인스타그램_리타겟팅_793,2026-01-19,2026-01-26,인스타그램,리타겟팅,신규유입,488737,16422,1152,5748937,45995247,29CM,송민아
MKT-2601-0279,01월_무신사_CRM_브랜딩_279,2026-01-19,2026-01-22,CRM,브랜딩,VIP,2465988,30909,375,28820048,68343722,무신사,이준혁
MKT-2601-0362,01월_무신사_틱톡_브랜딩_362,2026-01-12,2026-01-14,틱톡,브랜딩,이탈방지,4604865,30730,157,15447820,44859233,무신사,김지현
MKT-2601-1451,01월_29CM_앱푸시_CRM_1451,2026-01-05,2026-01-13,앱푸시,CRM,브랜드관심,2301370,176687,28912,26384255,137510372,29CM,박서연
MKT-2601-0451,01월_29CM_유튜브_퍼포먼스_451,2026-01-03,2026-01-12,유튜브,퍼포먼스,이탈방지,2667922,53571,2053,21356870,81566543,29CM,최유진
MKT-2601-1212,01월_29CM_인스타그램_CRM_1212,2026-01-12,2026-01-20,인스타그램,CRM,브랜드관심,3955497,226559,20559,19965697,151835835,29CM,윤세영
MKT-2601-0254,01월_29CM_앱푸시_브랜딩_254,2026-01-03,2026-01-09,앱푸시,브랜딩,신규유입,267043,2785,13,1761100,2886025,29CM,정하늘
MKT-2601-0956,01월_무신사_카카오_리타겟팅_956,2026-01-04,2026-01-12,카카오,리타겟팅,신규유입,1410196,51553,4429,19940456,218212835,무신사,윤세영
MKT-2601-1394,01월_무신사_카카오_CRM_1394,2026-01-01,2026-01-03,카카오,CRM,VIP,1868402,131736,13155,10320786,68210087,무신사,이준혁
MKT-2601-0206,01월_무신사_카카오_브랜딩_206,2026-01-02,2026-01-05,카카오,브랜딩,2030여성,1052919,9010,91,8387413,17846568,무신사,정하늘
MKT-2601-0909,01월_무신사_네이버_리타겟팅_909,2026-01-19,2026-01-25,네이버,리타겟팅,2030여성,3027255,135715,12219,28967116,374919448,무신사,한도경
MKT-2601-0432,01월_29CM_인스타그램_퍼포먼스_432,2026-01-17,2026-01-22,인스타그램,퍼포먼스,VIP,2412535,67212,1675,15826802,53229686,29CM,송민아
MKT-2601-0230,01월_무신사_앱푸시_브랜딩_230,2026-01-15,2026-01-29,앱푸시,브랜딩,이탈방지,4267210,49970,481,17135077,43634318,무신사,이준혁
MKT-2601-1174,01월_29CM_인스타그램_CRM_1174,2026-01-18,2026-01-31,인스타그램,CRM,VIP,2290838,118308,19614,26530748,139926037,29CM,최유진
MKT-2601-0010,01월_29CM_인스타그램_브랜딩_10,2026-01-01,2026-01-10,인스타그램,브랜딩,MZ남성,1199202,17215,91,6585296,17217884,29CM,정하늘
MKT-2601-0144,01월_무신사_네이버_브랜딩_144,2026-01-01,2026-01-05,네이버,브랜딩,브랜드관심,3360930,31352,428,28733539,71543673,무신사,김지현
MKT-2601-1276,01월_무신사_유튜브_CRM_1276,2026-01-21,2026-01-31,유튜브,CRM,신규유입,3856847,215819,18846,16154496,157861290,무신사,윤세영
MKT-2601-1108,01월_29CM_CRM_리타겟팅_1108,2026-01-12,2026-01-14,CRM,리타겟팅,MZ남성,497827,15732,1297,6854937,75079487,29CM,김지현
MKT-2601-1281,01월_29CM_유튜브_CRM_1281,2026-01-17,2026-01-27,유튜브,CRM,MZ남성,4394851,372544,48782,13614684,83862719,29CM,정하늘
MKT-2601-1457,01월_29CM_CRM_CRM_1457,2026-01-12,2026-01-25,CRM,CRM,이탈방지,243791,16391,1495,2899337,21484867,29CM,한도경
MKT-2601-0285,01월_무신사_CRM_브랜딩_285,2026-01-07,2026-01-20,CRM,브랜딩,MZ남성,1150845,10525,133,13179709,24468395,무신사,윤세영
MKT-2601-1038,01월_29CM_앱푸시_리타겟팅_1038,2026-01-10,2026-01-24,앱푸시,리타겟팅,VIP,508640,33789,2615,2778295,24888868,29CM,박서연
MKT-2601-0492,01월_무신사_유튜브_퍼포먼스_492,2026-01-14,2026-01-18,유튜브,퍼포먼스,MZ남성,2823961,52635,1395,27333847,111885945,무신사,정하늘
MKT-2601-0209,01월_무신사_카카오_브랜딩_209,2026-01-18,2026-01-26,카카오,브랜딩,브랜드관심,1398842,9668,52,11957761,21126327,무신사,박서연
MKT-2601-1359,01월_무신사_카카오_CRM_1359,2026-01-16,2026-01-19,카카오,CRM,신규유입,1259714,73756,5063,14418670,129821212,무신사,정하늘
MKT-2601-1215,01월_무신사_인스타그램_CRM_1215,2026-01-17,2026-01-31,인스타그램,CRM,신규유입,1530894,135957,10466,20791366,105527918,무신사,송민아
MKT-2601-0328,01월_무신사_CRM_브랜딩_328,2026-01-02,2026-01-15,CRM,브랜딩,신규유입,4568511,53675,410,17838430,44062589,무신사,송민아
MKT-2601-1367,01월_무신사_카카오_CRM_1367,2026-01-01,2026-01-12,카카오,CRM,신규유입,4500095,239859,21969,27530667,143646906,무신사,한도경
MKT-2601-1229,01월_무신사_인스타그램_CRM_1229,2026-01-15,2026-01-19,인스타그램,CRM,VIP,1486747,73085,5892,18575023,104116906,무신사,윤세영
MKT-2601-1372,01월_29CM_카카오_CRM_1372,2026-01-08,2026-01-18,카카오,CRM,VIP,2211301,161718,21925,23334245,192772929,29CM,정하늘
MKT-2601-0273,01월_무신사_앱푸시_브랜딩_273,2026-01-06,2026-01-13,앱푸시,브랜딩,VIP,216193,1422,21,3240495,6382809,무신사,이준혁
MKT-2601-1559,01월_29CM_틱톡_CRM_1559,2026-01-15,2026-01-23,틱톡,CRM,VIP,1772109,79175,7818,22896527,211540215,29CM,윤세영
MKT-2601-0327,01월_29CM_CRM_브랜딩_327,2026-01-04,2026-01-14,CRM,브랜딩,브랜드관심,421997,2589,14,1406607,3664925,29CM,최유진
MKT-2601-0737,01월_무신사_틱톡_퍼포먼스_737,2026-01-15,2026-01-28,틱톡,퍼포먼스,VIP,926237,29257,1184,13362043,47207760,무신사,최유진
MKT-2601-0340,01월_무신사_틱톡_브랜딩_340,2026-01-06,2026-01-20,틱톡,브랜딩,MZ남성,2350436,25926,140,27673257,72877497,무신사,최유진
MKT-2601-1244,01월_무신사_유튜브_CRM_1244,2026-01-06,2026-01-19,유튜브,CRM,신규유입,1320413,71216,6809,10706421,66652094,무신사,이준혁
MKT-2601-1059,01월_무신사_CRM_리타겟팅_1059,2026-01-08,2026-01-16,CRM,리타겟팅,MZ남성,1077134,49359,2525,14534752,217304392,무신사,윤세영
MKT-2601-0790,01월_무신사_인스타그램_리타겟팅_790,2026-01-15,2026-01-19,인스타그램,리타겟팅,VIP,5598308,290444,15497,18972693,181546285,무신사,이준혁
MKT-2601-1489,01월_무신사_CRM_CRM_1489,2026-01-09,2026-01-13,CRM,CRM,이탈방지,1649135,100046,9983,14796434,107682289,무신사,박서연
MKT-2601-1196,01월_무신사_인스타그램_CRM_1196,2026-01-15,2026-01-21,인스타그램,CRM,MZ남성,5149689,373816,32779,25430185,207764312,무신사,정하늘
MKT-2601-0214,01월_무신사_카카오_브랜딩_214,2026-01-05,2026-01-17,카카오,브랜딩,MZ남성,259419,1465,17,2809349,6508024,무신사,윤세영
MKT-2601-0625,01월_무신사_앱푸시_퍼포먼스_625,2026-01-14,2026-01-22,앱푸시,퍼포먼스,이탈방지,2213423,46851,1564,22905566,124605650,무신사,한도경
MKT-2601-0247,01월_무신사_앱푸시_브랜딩_247,2026-01-16,2026-01-22,앱푸시,브랜딩,브랜드관심,829453,5457,61,12130161,27576148,무신사,최유진
MKT-2601-0012,01월_29CM_인스타그램_브랜딩_12,2026-01-12,2026-01-19,인스타그램,브랜딩,신규유입,182426,2537,28,1960732,2978277,29CM,최유진
MKT-2601-1431,01월_무신사_앱푸시_CRM_1431,2026-01-08,2026-01-14,앱푸시,CRM,이탈방지,1372507,87295,5569,12502755,110657976,무신사,정하늘
MKT-2601-0266,01월_무신사_앱푸시_브랜딩_266,2026-01-23,2026-01-31,앱푸시,브랜딩,MZ남성,1993725,15640,104,19869175,39384105,무신사,박서연
MKT-2601-0406,01월_29CM_인스타그램_퍼포먼스_406,2026-01-04,2026-01-12,인스타그램,퍼포먼스,MZ남성,1083807,38415,1405,9512187,56690825,29CM,김지현
MKT-2601-1345,01월_29CM_카카오_CRM_1345,2026-01-02,2026-01-09,카카오,CRM,MZ남성,2725337,161744,15907,23364606,132423392,29CM,한도경
MKT-2601-0268,01월_29CM_앱푸시_브랜딩_268,2026-01-14,2026-01-24,앱푸시,브랜딩,이탈방지,2304960,19914,158,17729857,28565535,29CM,이준혁
MKT-2601-1401,01월_29CM_앱푸시_CRM_1401,2026-01-08,2026-01-13,앱푸시,CRM,2030여성,974437,58656,9607,10814449,102162851,29CM,김지현
MKT-2601-0347,01월_무신사_틱톡_브랜딩_347,2026-01-01,2026-01-04,틱톡,브랜딩,VIP,682727,4296,38,7501754,16447629,무신사,김지현
MKT-2601-0094,01월_무신사_유튜브_브랜딩_94,2026-01-24,2026-01-31,유튜브,브랜딩,2030여성,412872,4476,62,3597754,10771541,무신사,박서연
MKT-2601-1135,01월_29CM_틱톡_리타겟팅_1135,2026-01-03,2026-01-10,틱톡,리타겟팅,MZ남성,215275,9049,784,2376921,22619519,29CM,윤세영
MKT-2601-0058,01월_무신사_유튜브_브랜딩_58,2026-01-04,2026-01-17,유튜브,브랜딩,MZ남성,2784599,38697,372,22738198,54752480,무신사,김지현
MKT-2601-1477,01월_무신사_CRM_CRM_1477,2026-01-15,2026-01-23,CRM,CRM,MZ남성,278929,17180,1149,3442337,33814332,무신사,박서연
MKT-2601-1036,01월_무신사_앱푸시_리타겟팅_1036,2026-01-13,2026-01-22,앱푸시,리타겟팅,2030여성,2110044,92766,7475,12055774,99994155,무신사,윤세영
MKT-2601-1228,01월_무신사_인스타그램_CRM_1228,2026-01-14,2026-01-26,인스타그램,CRM,2030여성,2006585,160431,14065,8636014,83130337,무신사,김지현
MKT-2601-0967,01월_무신사_카카오_리타겟팅_967,2026-01-09,2026-01-18,카카오,리타겟팅,MZ남성,2044583,121949,7295,26346107,277227203,무신사,송민아
MKT-2601-0100,01월_29CM_유튜브_브랜딩_100,2026-01-06,2026-01-19,유튜브,브랜딩,이탈방지,1117770,15960,216,11146793,25137890,29CM,이준혁
