주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260401-0059,2026-04-01,19:52,수,6,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260401-0059,2026-04-01,19:52,수,6,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260401-0059,2026-04-01,19:52,수,6,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260401-0059,2026-04-01,19:52,수,6,A005,주류,한라산,3,14000,42000,13500,간편결제
P-260401-0059,2026-04-01,19:52,수,6,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260401-0060,2026-04-01,15:29,수,2,S002,식사,한우육개장,1,21000,21000,8200,간편결제
P-260401-0060,2026-04-01,15:29,수,2,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260401-0060,2026-04-01,15:29,수,2,D007,사이드,도토리묵,1,11000,11000,2800,간편결제
P-260401-0060,2026-04-01,15:29,수,2,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260401-0060,2026-04-01,15:29,수,2,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260401-0060,2026-04-01,15:29,수,2,B002,음료,콜라,2,4000,8000,1800,간편결제
P-260401-0060,2026-04-01,15:29,수,2,E003,디저트,쌍화차,1,7000,7000,1800,간편결제
P-260401-0061,2026-04-01,12:15,수,5,S002,식사,한우육개장,2,21000,42000,16400,간편결제
P-260401-0061,2026-04-01,12:15,수,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,간편결제
P-260401-0061,2026-04-01,12:15,수,5,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260401-0061,2026-04-01,12:15,수,5,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260401-0062,2026-04-01,11:00,수,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0062,2026-04-01,11:00,수,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0062,2026-04-01,11:00,수,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0062,2026-04-01,11:00,수,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0062,2026-04-01,11:00,수,3,B001,음료,사이다,2,4000,8000,1800,카드
P-260401-0063,2026-04-01,13:12,수,3,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260401-0063,2026-04-01,13:12,수,3,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260401-0063,2026-04-01,13:12,수,3,B003,음료,수정과,2,5000,10000,2400,카드
P-260401-0064,2026-04-01,13:59,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0064,2026-04-01,13:59,수,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260401-0064,2026-04-01,13:59,수,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0064,2026-04-01,13:59,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0065,2026-04-01,21:04,수,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260401-0065,2026-04-01,21:04,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0065,2026-04-01,21:04,수,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260401-0065,2026-04-01,21:04,수,3,A003,주류,테라,2,6000,12000,3000,카드
P-260401-0065,2026-04-01,21:04,수,3,B004,음료,식혜,2,5000,10000,2400,카드
P-260401-0065,2026-04-01,21:04,수,3,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260401-0066,2026-04-01,18:59,수,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260401-0066,2026-04-01,18:59,수,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260401-0066,2026-04-01,18:59,수,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260401-0066,2026-04-01,18:59,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0066,2026-04-01,18:59,수,2,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260401-0067,2026-04-01,18:44,수,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0067,2026-04-01,18:44,수,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260401-0067,2026-04-01,18:44,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0067,2026-04-01,18:44,수,2,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260401-0068,2026-04-01,20:36,수,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0068,2026-04-01,20:36,수,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260401-0068,2026-04-01,20:36,수,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0068,2026-04-01,20:36,수,2,A003,주류,테라,1,6000,6000,1500,카드
P-260401-0068,2026-04-01,20:36,수,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260401-0069,2026-04-01,13:42,수,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0069,2026-04-01,13:42,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0069,2026-04-01,13:42,수,2,B002,음료,콜라,2,4000,8000,1800,카드
P-260401-0070,2026-04-01,20:18,수,2,S007,식사,보쌈 (소),1,32000,32000,11000,간편결제
P-260401-0070,2026-04-01,20:18,수,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260401-0070,2026-04-01,20:18,수,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260401-0070,2026-04-01,20:18,수,2,A003,주류,테라,1,6000,6000,1500,간편결제
P-260401-0071,2026-04-01,13:24,수,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0071,2026-04-01,13:24,수,3,S002,식사,한우육개장,2,21000,42000,16400,카드
P-260401-0072,2026-04-01,20:37,수,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260401-0072,2026-04-01,20:37,수,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260401-0072,2026-04-01,20:37,수,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260401-0072,2026-04-01,20:37,수,4,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260401-0072,2026-04-01,20:37,수,4,B004,음료,식혜,1,5000,5000,1200,카드
P-260401-0073,2026-04-01,12:49,수,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0073,2026-04-01,12:49,수,5,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,카드
P-260401-0073,2026-04-01,12:49,수,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0073,2026-04-01,12:49,수,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260401-0074,2026-04-01,13:11,수,3,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260401-0074,2026-04-01,13:11,수,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0074,2026-04-01,13:11,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0074,2026-04-01,13:11,수,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0075,2026-04-01,13:41,수,4,S002,식사,한우육개장,2,21000,42000,16400,카드
P-260401-0075,2026-04-01,13:41,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0075,2026-04-01,13:41,수,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260401-0075,2026-04-01,13:41,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0076,2026-04-01,13:03,수,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0076,2026-04-01,13:03,수,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260401-0076,2026-04-01,13:03,수,5,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0076,2026-04-01,13:03,수,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0077,2026-04-01,18:07,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0077,2026-04-01,18:07,수,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260401-0077,2026-04-01,18:07,수,4,A004,주류,카스,2,6000,12000,3000,카드
P-260401-0077,2026-04-01,18:07,수,4,B001,음료,사이다,1,4000,4000,900,카드
P-260401-0077,2026-04-01,18:07,수,4,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260401-0078,2026-04-01,14:40,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0078,2026-04-01,14:40,수,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260401-0078,2026-04-01,14:40,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0078,2026-04-01,14:40,수,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0079,2026-04-01,22:54,수,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,계좌이체
P-260401-0079,2026-04-01,22:54,수,3,A005,주류,한라산,2,14000,28000,9000,계좌이체
P-260401-0079,2026-04-01,22:54,수,3,E004,디저트,수제 한과 모듬,1,9000,9000,2400,계좌이체
P-260401-0080,2026-04-01,20:17,수,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260401-0080,2026-04-01,20:17,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260401-0080,2026-04-01,20:17,수,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260401-0080,2026-04-01,20:17,수,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260401-0080,2026-04-01,20:17,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0080,2026-04-01,20:17,수,4,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260401-0080,2026-04-01,20:17,수,4,A004,주류,카스,1,6000,6000,1500,카드
P-260401-0081,2026-04-01,14:46,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0081,2026-04-01,14:46,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0082,2026-04-01,22:52,수,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260401-0082,2026-04-01,22:52,수,2,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260401-0082,2026-04-01,22:52,수,2,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260401-0082,2026-04-01,22:52,수,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,간편결제
P-260401-0083,2026-04-01,14:18,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260401-0083,2026-04-01,14:18,수,4,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260401-0083,2026-04-01,14:18,수,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0084,2026-04-01,11:57,수,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260401-0084,2026-04-01,11:57,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260401-0085,2026-04-01,13:02,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260401-0085,2026-04-01,13:02,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0086,2026-04-01,14:36,수,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,현금
P-260401-0086,2026-04-01,14:36,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,현금
P-260401-0087,2026-04-01,12:09,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260401-0087,2026-04-01,12:09,수,3,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260401-0088,2026-04-01,21:39,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0088,2026-04-01,21:39,수,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260401-0088,2026-04-01,21:39,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0088,2026-04-01,21:39,수,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260401-0088,2026-04-01,21:39,수,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260401-0089,2026-04-01,19:36,수,8,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260401-0089,2026-04-01,19:36,수,8,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260401-0089,2026-04-01,19:36,수,8,A001,주류,참이슬 후레쉬,3,5000,15000,3600,카드
P-260401-0089,2026-04-01,19:36,수,8,A003,주류,테라,1,6000,6000,1500,카드
P-260401-0089,2026-04-01,19:36,수,8,A004,주류,카스,1,6000,6000,1500,카드
P-260401-0089,2026-04-01,19:36,수,8,B001,음료,사이다,1,4000,4000,900,카드
P-260401-0090,2026-04-01,18:08,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260401-0090,2026-04-01,18:08,수,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260401-0090,2026-04-01,18:08,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260401-0090,2026-04-01,18:08,수,4,A003,주류,테라,4,6000,24000,6000,카드
P-260401-0091,2026-04-01,13:04,수,10,S009,식사,한우 육회비빔밥,2,22000,44000,21000,간편결제
P-260401-0091,2026-04-01,13:04,수,10,S010,식사,들기름 막국수,1,13000,13000,4200,간편결제
P-260401-0091,2026-04-01,13:04,수,10,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,간편결제
P-260401-0091,2026-04-01,13:04,수,10,S005,식사,간장게장 정식,2,32000,64000,28000,간편결제
P-260401-0091,2026-04-01,13:04,수,10,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,간편결제
P-260401-0091,2026-04-01,13:04,수,10,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260401-0092,2026-04-01,20:33,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,간편결제
P-260401-0092,2026-04-01,20:33,수,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260401-0092,2026-04-01,20:33,수,4,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260401-0092,2026-04-01,20:33,수,4,A002,주류,처음처럼,3,5000,15000,3600,간편결제
P-260401-0092,2026-04-01,20:33,수,4,B001,음료,사이다,1,4000,4000,900,간편결제
P-260401-0092,2026-04-01,20:33,수,4,E003,디저트,쌍화차,1,7000,7000,1800,간편결제
P-260402-0093,2026-04-02,12:00,목,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260402-0093,2026-04-02,12:00,목,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0094,2026-04-02,13:52,목,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260402-0094,2026-04-02,13:52,목,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260402-0095,2026-04-02,18:22,목,2,S001,식사,갈비탕,1,19000,19000,7800,계좌이체
P-260402-0095,2026-04-02,18:22,목,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,계좌이체
P-260402-0095,2026-04-02,18:22,목,2,D006,사이드,계란말이,1,9000,9000,2400,계좌이체
P-260402-0095,2026-04-02,18:22,목,2,A001,주류,참이슬 후레쉬,1,5000,5000,1200,계좌이체
P-260402-0095,2026-04-02,18:22,목,2,E003,디저트,쌍화차,1,7000,7000,1800,계좌이체
P-260402-0096,2026-04-02,21:54,목,6,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0096,2026-04-02,21:54,목,6,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260402-0096,2026-04-02,21:54,목,6,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260402-0096,2026-04-02,21:54,목,6,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260402-0096,2026-04-02,21:54,목,6,A003,주류,테라,1,6000,6000,1500,카드
P-260402-0096,2026-04-02,21:54,목,6,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260402-0097,2026-04-02,22:21,목,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260402-0097,2026-04-02,22:21,목,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260402-0097,2026-04-02,22:21,목,2,A005,주류,한라산,1,14000,14000,4500,카드
P-260402-0098,2026-04-02,14:04,목,4,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260402-0098,2026-04-02,14:04,목,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0098,2026-04-02,14:04,목,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260402-0098,2026-04-02,14:04,목,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260402-0099,2026-04-02,11:08,목,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0099,2026-04-02,11:08,목,5,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260402-0099,2026-04-02,11:08,목,5,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260402-0099,2026-04-02,11:08,목,5,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260402-0100,2026-04-02,14:51,목,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260402-0101,2026-04-02,18:55,목,5,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260402-0101,2026-04-02,18:55,목,5,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260402-0101,2026-04-02,18:55,목,5,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260402-0101,2026-04-02,18:55,목,5,A007,주류,막걸리 (병),1,8000,8000,1800,간편결제
P-260402-0101,2026-04-02,18:55,목,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260402-0101,2026-04-02,18:55,목,5,B001,음료,사이다,2,4000,8000,1800,간편결제
P-260402-0102,2026-04-02,18:05,목,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260402-0102,2026-04-02,18:05,목,5,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260402-0102,2026-04-02,18:05,목,5,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260402-0102,2026-04-02,18:05,목,5,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260402-0102,2026-04-02,18:05,목,5,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260402-0102,2026-04-02,18:05,목,5,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260402-0103,2026-04-02,13:29,목,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0103,2026-04-02,13:29,목,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260402-0104,2026-04-02,12:25,목,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260402-0104,2026-04-02,12:25,목,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0105,2026-04-02,12:00,목,4,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260402-0105,2026-04-02,12:00,목,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260402-0105,2026-04-02,12:00,목,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260402-0105,2026-04-02,12:00,목,4,B004,음료,식혜,2,5000,10000,2400,카드
P-260402-0106,2026-04-02,22:51,목,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260402-0106,2026-04-02,22:51,목,5,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260402-0106,2026-04-02,22:51,목,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260402-0106,2026-04-02,22:51,목,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260402-0106,2026-04-02,22:51,목,5,A003,주류,테라,1,6000,6000,1500,카드
P-260402-0106,2026-04-02,22:51,목,5,A004,주류,카스,2,6000,12000,3000,카드
P-260402-0106,2026-04-02,22:51,목,5,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260402-0107,2026-04-02,21:13,목,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260402-0107,2026-04-02,21:13,목,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260402-0107,2026-04-02,21:13,목,5,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260402-0107,2026-04-02,21:13,목,5,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260402-0107,2026-04-02,21:13,목,5,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260402-0107,2026-04-02,21:13,목,5,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260402-0108,2026-04-02,20:39,목,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
