date,client_name,industry,platform,campaign_type,campaign_name,impressions,clicks,spend_krw,conversions,revenue_krw,CTR,CPC_krw,CPM_krw,CVR,CPA_krw,ROAS
2026-03-17,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2769,120,532575,4,2888111,4.33,4438,192335,3.33,133144,542
2026-03-18,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2762,152,600462,9,2775642,5.5,3950,217401,5.92,66718,462
2026-03-19,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,3156,158,584484,7,3549681,5.01,3699,185198,4.43,83498,607
2026-03-20,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2539,119,536362,5,3802166,4.69,4507,211249,4.2,107272,709
2026-03-21,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2583,151,547604,6,3211061,5.85,3627,212003,3.97,91267,586
2026-03-22,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2908,129,471154,7,3382704,4.44,3652,162020,5.43,67308,718
2026-03-23,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,3151,161,559707,7,3493601,5.11,3476,177628,4.35,79958,624
2026-03-24,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2931,141,551623,8,2802609,4.81,3912,188203,5.67,68953,508
2026-03-25,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2588,124,498478,6,3092400,4.79,4020,192611,4.84,83080,620
2026-03-26,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2842,169,625569,9,3319080,5.95,3702,220116,5.33,69508,531
2026-03-27,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2221,124,536362,5,3378090,5.58,4325,241496,4.03,107272,630
2026-03-28,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2280,111,521897,6,3288013,4.87,4702,228902,5.41,86983,630
2026-03-29,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2134,115,491711,6,3265243,5.39,4276,230418,5.22,81952,664
2026-03-30,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2240,121,555855,7,3567230,5.4,4594,248149,5.79,79408,642
2026-03-31,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 화이트데이_선물세트,2291,122,482641,6,2294718,5.33,3956,210668,4.92,80440,475
2026-03-01,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1950,87,303843,2,1377503,4.46,3492,155817,2.3,151922,453
2026-03-02,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2215,123,393387,5,1536468,5.55,3198,177601,4.07,78677,391
2026-03-03,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2206,119,373952,5,1528517,5.39,3142,169516,4.2,74790,409
2026-03-04,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1701,75,280021,3,1469157,4.41,3734,164622,4.0,93340,525
2026-03-05,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1704,96,360651,4,1495843,5.63,3757,211650,4.17,90163,415
2026-03-06,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2903,145,369450,5,1784517,4.99,2548,127265,3.45,73890,483
2026-03-07,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1993,108,353783,4,1264900,5.42,3276,177513,3.7,88446,358
2026-03-08,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2103,122,311294,5,1759339,5.8,2552,148024,4.1,62259,565
2026-03-09,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2085,119,309558,5,1305445,5.71,2601,148469,4.2,61912,422
2026-03-10,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2100,161,436290,7,2644599,7.67,2710,207757,4.35,62327,606
2026-03-11,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1727,112,409155,6,2909304,6.49,3653,236917,5.36,68193,711
2026-03-12,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2023,154,573405,10,3329976,7.61,3723,283443,6.49,57340,581
2026-03-13,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2447,203,538441,12,4942082,8.3,2652,220041,5.91,44870,918
2026-03-14,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1852,161,481557,13,4512180,8.69,2991,260020,8.07,37043,937
2026-03-15,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1629,73,248672,2,919315,4.48,3406,152653,2.74,124336,370
2026-03-16,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2602,102,284064,4,1104419,3.92,2785,109171,3.92,71016,389
2026-03-17,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2066,94,315409,2,1434618,4.55,3355,152667,2.13,157705,455
2026-03-18,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2188,116,312652,3,1657202,5.3,2695,142894,2.59,104217,530
2026-03-19,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1904,110,307578,4,1185798,5.78,2796,161543,3.64,76895,386
2026-03-20,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2778,160,404203,5,1541703,5.76,2526,145501,3.12,80841,381
2026-03-21,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2091,114,313640,3,1111781,5.45,2751,149995,2.63,104547,354
2026-03-22,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2781,137,388798,4,1412352,4.93,2838,139805,2.92,97199,363
2026-03-23,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2149,120,382072,4,2036655,5.58,3184,177790,3.33,95518,533
2026-03-24,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2516,131,350232,6,1264853,5.21,2674,139202,4.58,58372,361
2026-03-25,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2044,107,387856,4,2236309,5.23,3625,189753,3.74,96964,577
2026-03-26,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1803,91,287186,3,1337490,5.05,3156,159282,3.3,95729,466
2026-03-27,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,3409,155,405481,6,1485558,4.55,2616,118944,3.87,67580,366
2026-03-28,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,1800,95,317034,3,1850666,5.28,3337,176130,3.16,105678,584
2026-03-29,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2125,114,352645,3,1816886,5.36,3093,165951,2.63,117548,515
2026-03-30,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2117,119,397550,5,1595431,5.62,3341,187790,4.2,79510,401
2026-03-31,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 베스트셀러_리타겟팅,2445,121,341636,4,1531696,4.95,2823,139728,3.31,85409,448
2026-03-01,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1388,72,208022,2,721776,5.19,2889,149872,2.78,104011,347
2026-03-02,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2154,117,290224,3,972827,5.43,2481,134737,2.56,96741,335
2026-03-03,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1612,81,271936,3,1177020,5.02,3357,168695,3.7,90645,433
2026-03-04,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1926,91,231311,3,1092823,4.72,2542,120099,3.3,77104,472
2026-03-05,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1544,87,284774,3,1107067,5.63,3273,184439,3.45,94925,389
2026-03-06,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1875,97,255962,3,864245,5.17,2639,136513,3.09,85321,338
2026-03-07,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1876,100,282518,3,1368520,5.33,2825,150596,3.0,94173,484
2026-03-08,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1474,84,297365,3,1408129,5.7,3540,201740,3.57,99122,474
2026-03-09,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1050,60,211776,2,786477,5.71,3530,201692,3.33,105888,371
2026-03-10,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2066,133,367218,5,2500248,6.44,2761,177744,3.76,73444,681
2026-03-11,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2016,131,375511,7,1778363,6.5,2866,186265,5.34,53644,474
2026-03-12,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2141,163,430519,8,2668887,7.61,2641,201083,4.91,53815,620
2026-03-13,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1613,137,455121,6,2498626,8.49,3322,282158,4.38,75854,549
2026-03-14,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1322,123,383323,7,3113504,9.3,3116,289957,5.69,54760,812
2026-03-15,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1820,75,220823,2,669437,4.12,2944,121331,2.67,110411,303
2026-03-16,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1696,79,215870,2,878799,4.66,2733,127282,2.53,107935,407
2026-03-17,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1384,63,181712,1,614908,4.55,2884,131295,1.59,181712,338
2026-03-18,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1867,90,231110,3,770076,4.82,2568,123787,3.33,77037,333
2026-03-19,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2194,110,287107,4,1269180,5.01,2610,130860,3.64,71777,442
2026-03-20,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1941,88,296131,3,1009359,4.53,3365,152566,3.41,98710,341
2026-03-21,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1040,60,210991,2,966805,5.77,3517,202876,3.33,105496,458
2026-03-22,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2130,98,283186,3,1142016,4.6,2890,132951,3.06,94395,403
2026-03-23,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1626,93,292783,4,1027601,5.72,3148,180064,4.3,73196,351
2026-03-24,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,2079,111,297294,4,1245558,5.34,2678,142999,3.6,74324,419
2026-03-25,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1741,86,241461,2,1072851,4.94,2808,138691,2.33,120730,444
2026-03-26,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1251,73,220950,2,1087627,5.84,3027,176619,2.74,110475,492
2026-03-27,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1816,87,294626,2,1105131,4.79,3387,162239,2.3,147313,375
2026-03-28,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1506,82,271993,2,1366217,5.44,3317,180606,2.44,135996,502
2026-03-29,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1409,79,260675,2,1396537,5.61,3300,185007,2.53,130338,536
2026-03-30,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1575,85,268031,3,1260052,5.4,3153,170178,3.53,89344,470
2026-03-31,글로우랩,뷰티/화장품,Naver SA,SA,[글로우랩] 신규가입_프로모션,1780,91,224810,3,881710,5.11,2470,126298,3.3,74937,392
2026-03-01,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,233143,376,158790,4,328799,0.16,422,681,1.06,39697,207
2026-03-02,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,330019,626,218680,8,615138,0.19,349,663,1.28,27335,281
2026-03-03,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,268720,467,193610,5,616942,0.17,415,720,1.07,38722,319
2026-03-04,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,223727,400,189183,4,497093,0.18,473,846,1.0,47296,263
2026-03-05,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,317935,479,166102,6,407244,0.15,347,522,1.25,27684,245
2026-03-06,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,322952,498,209615,5,540224,0.15,421,649,1.0,41923,258
2026-03-07,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,289262,444,188386,4,446710,0.15,424,651,0.9,47097,237
2026-03-08,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,268773,498,195810,6,588648,0.19,393,729,1.2,32635,301
2026-03-09,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,251539,477,167939,5,522831,0.19,352,668,1.05,33588,311
2026-03-10,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,220595,574,280739,8,1064164,0.26,489,1273,1.39,35092,379
2026-03-11,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,214714,617,243708,11,903728,0.29,395,1135,1.78,22155,371
2026-03-12,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,251791,641,316428,10,1522804,0.25,494,1257,1.56,31643,481
2026-03-13,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,257567,815,365896,17,1791178,0.32,449,1421,2.09,21523,490
2026-03-14,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,262569,785,349131,15,1547692,0.3,445,1330,1.91,23275,443
2026-03-15,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,232788,404,150649,4,309521,0.17,373,647,0.99,37662,205
2026-03-16,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,250578,423,147699,3,399132,0.17,349,589,0.71,49233,270
2026-03-17,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,306565,404,195898,3,528317,0.13,485,639,0.74,65299,270
2026-03-18,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,267678,433,173234,5,550802,0.16,400,647,1.15,34647,318
2026-03-19,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,354970,627,228348,7,695755,0.18,364,643,1.12,32621,305
2026-03-20,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,262491,442,181890,5,496285,0.17,412,693,1.13,36378,273
2026-03-21,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,269492,530,205991,6,673415,0.2,389,764,1.13,34332,327
2026-03-22,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,188203,388,192483,4,480143,0.21,496,1023,1.03,48121,249
2026-03-23,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,221758,455,193623,6,623807,0.21,426,873,1.32,32271,322
2026-03-24,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,244638,459,173831,6,500000,0.19,379,711,1.31,28972,288
2026-03-25,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,179430,357,170920,3,541537,0.2,479,953,0.84,56973,317
2026-03-26,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,234845,378,184756,4,632785,0.16,489,787,1.06,46189,342
2026-03-27,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,254832,438,180630,4,392791,0.17,412,709,0.91,45158,217
2026-03-28,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,261726,541,203389,6,435143,0.21,376,777,1.11,33898,214
2026-03-29,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,265287,499,238248,6,546216,0.19,477,898,1.2,39708,229
2026-03-30,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,205154,391,185901,4,574016,0.19,475,906,1.02,46475,309
2026-03-31,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 봄신상_세럼,375131,590,199048,6,650676,0.16,337,531,1.02,33175,327
2026-03-01,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,185588,320,168714,3,461417,0.17,527,909,0.94,56238,273
2026-03-02,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,230694,385,152321,5,455959,0.17,396,660,1.3,30464,299
2026-03-03,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,140938,248,139725,2,430705,0.18,563,991,0.81,69863,308
2026-03-04,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,213897,358,148402,4,395074,0.17,415,694,1.12,37100,266
2026-03-05,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,207022,310,159961,4,383549,0.15,516,773,1.29,39990,240
2026-03-06,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,175974,345,167209,4,483475,0.2,485,950,1.16,41802,289
2026-03-07,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,164045,321,163507,3,379187,0.2,509,997,0.93,54502,232
2026-03-08,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,222246,428,194297,6,710566,0.19,454,874,1.4,32383,366
2026-03-09,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,271567,422,190581,5,709865,0.16,452,702,1.18,38116,372
2026-03-10,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,158088,366,197021,7,879053,0.23,538,1246,1.91,28146,446
2026-03-11,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,252125,688,274257,13,1108662,0.27,399,1088,1.89,21097,404
2026-03-12,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,215548,502,213611,12,1039675,0.23,426,991,2.39,17801,487
2026-03-13,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,254231,678,333239,16,1451683,0.27,492,1311,2.36,20827,436
2026-03-14,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,152835,519,279187,11,1241319,0.34,538,1827,2.12,25381,445
2026-03-15,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,152892,251,140248,3,362102,0.16,559,917,1.2,46749,258
2026-03-16,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,238739,365,176121,5,486689,0.15,483,738,1.37,35224,276
2026-03-17,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,234902,314,165900,3,527251,0.13,528,706,0.96,55300,318
2026-03-18,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,251074,395,177362,5,515850,0.16,449,706,1.27,35472,291
2026-03-19,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,202893,386,181344,5,450311,0.19,470,894,1.3,36269,248
2026-03-20,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,212179,439,199977,5,798476,0.21,456,942,1.14,39995,399
2026-03-21,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,273174,512,205402,6,760967,0.19,401,752,1.17,34234,370
2026-03-22,글로우랩,뷰티/화장품,Naver GFA,DA,[글로우랩] 화이트데이_선물세트,203471,327,186694,4,685712,0.16,571,918,1.22,46674,367
